,eng_reference,trimmed_segment_path
1890,"But this one is a Thai Izakaya. Hello Queue for 1 hour. Waiting in line for 1 hour The queue lasted an hour. What sells best? Now we have a pork belly salad. And grilled pork neck and grilled beef brisket. The queue takes an hour. How much do the sticks sell for? 3 sticks per 10 dollars Yes, you can mix and match.",combined_clean_all/combined_output_1891.wav
1891,"How many sticks did you prepare today? It's 1,000 sticks. It's not enough. It's almost sold out. It's almost gone. Everyone, right now it's only around 8 p.m. It's all gone now. Next time, you'll have to make a new plan. Yes. Yes, there are many more. Because the line is very long. So we haven't tasted it yet.",combined_clean_all/combined_output_1892.wav
1892,We'll have a chance to taste it another day. So let us introduce today. We already know about this squid shop. Giant Octopus This shop I went to eat at Atsiam. Atsiam Night Market Did you come alone? So the other person didn't come? I must say that You still selling at Atsiam. Yes Expanded 2 branches,combined_clean_all/combined_output_1893.wav
1893,"See you in the middle of the year, 626 Night Market. Wow You will expand. Got it, 626 Night Market. If anyone wants to eat Giant Octopus Wherever we go, we find it. Okay, how are you selling today? There are a lot of people. A lot of people? Where's the end of the line? Oh, that's it.",combined_clean_all/combined_output_1894.wav
1894,"Now he has a neon sign. When I saw this shop, I was all proud. Because it has expanded many branches. And there's going to be a new menu. What's going on? Can you tell me first? We have a new menu. Rice with Squid You have to wait and follow. When is it? Soon",combined_clean_all/combined_output_1895.wav
1895,"This one is octopus flinch. But here is his technique, right? I don't know how to do it. Flinch Here, dessert. Pak Mor Rice Crackers Mae Joy Who is Mae Joy? Mae Joy is peeling mangoes. It looks like she can't come. Let's go inside and talk. Hello",combined_clean_all/combined_output_1896.wav
1896,"What desert do you have today? Today there is steamed coconut milk. Here's steamed coconut milk. How do you sell this steamed coconut milk, Mae Joy? 7 cups 10 dollars This one just came out of the oven. So it's still greasy. But I like when it gets greasy. It's not very sweet. Coconut milk is",combined_clean_all/combined_output_1897.wav
1897,"mellow Hello Hello Just tell me if you want to take a video with the Sheriff, because I'm the Sheriff. So I will take you into prison. He's invited me to go to jail. Just now, he invited me to go to jail. I'm like, huh? Today we came to eat delicious food. And we meet Thai people from various professions. He is a sheriff.",combined_clean_all/combined_output_1898.wav
1898,"This one is chives. Chive with rice cracker. Rice cracker with chive fillings. Here, taste it first. Rice cracker with chive fillings. Cheer! Here it is. Morse, you first. The dough is chewy. I like it. It's rice cracker flour.",combined_clean_all/combined_output_1899.wav
1899,"It's very chewy. Anyone who comes must try it. Come, we raided the back of the store. Come to this shop, Lod Chong. This shop you can't miss. Because this shop has very delicious Thai desserts. Especially Lod Chong coconut milk What's for sale today? Today there is I'll better to",combined_clean_all/combined_output_1900.wav
1900,"It's better to let the seller say. There is a steamed layer cake. I'll say it for her. There is a steamed layer cake. This is steamed layer cake and Kanom Tom. There's Thai Custard Cake. Thai Custard Cake Thai Custard Cake This is sticky rice with egg custard. No, foreigners are buying. They know what kind of dessert it is. Look!",combined_clean_all/combined_output_1901.wav
1901,"So what is this, Thai pudding? Taro Pudding with Coconut Cream Oh, Taro Pudding with Coconut Cream Each cup is 4 dollars 25 cents. But 3 cups are 10 dollars. The price is very good. 3 cups 350 baht Lod Chong cup is 6 dollars per cup. Lod Chong is 6 dollars per cup. It can expire in 2 days. Oh",combined_clean_all/combined_output_1902.wav
1902,"Separate the coconut milk and put it in the refrigerator, it will not be sticky. It won't be sticky. I got it. Lod Chong It smells good. And it's like It's not exceptionally sweet. But it's sweet and slightly salty. Yes The charm of Thai desserts is that coconut milk must be a little salty.",combined_clean_all/combined_output_1903.wav
1903,"The dough is not messy. It's chewy. And she said it could expire in 2 days. Take the coconut milk into the refrigerator, and the flour stays outside. The flour won't be sticky. He sells it to many places too. Anyone near ROY Market Silom Silom and other places. This one is 3 piece for 10 bucks. What's the name of the shop?",combined_clean_all/combined_output_1904.wav
1904,"Myanmar, definitely Burmese food This shop serves Burmese food, including grilled pork and mixed rice. It's like... It's like fried rice. But I don't know what's stir fried. This one is like curry. The curry and noodles. It's fish soup. Similar to this, Rice in Thailand. Fish Curry Sauce",combined_clean_all/combined_output_1905.wav
1905,"Hello, there's only menu number 5 left. Everything else is sold out. Everything is sold out, everyone. It is the only Burmese shop. He said there was only fried tofu left. But it's very good to know that. Burmese food is also popular. This one is sold out first.",combined_clean_all/combined_output_1906.wav
1906,Other people are still selling. Yes. How are you? It was very delicious. Are you Thai? Because you said Yes What are you eating? Noodle salad He speaks more clearly than I do. Is noodle salad spicy? It's very spicy. Do you like it spicy? Not spicy,combined_clean_all/combined_output_1907.wav
1907,"Not spicy, don't eat What is your favorite Thai food? Fermented fish, fried fermented rice noodles Wait He knows about fried fermented rice noodles too. The fermented rice noodles must be over there. Okay It was very delicious. Okay But there were no fermented fish. There are no fermented fish.",combined_clean_all/combined_output_1908.wav
1908,"This is another salad shop that I recommend. It's going to be a teenagers shop. Wait, this shop, I has seen mostly online. Yes, before they sold on the page Now there is a storefront. Yes, there's a storefront. Hello Have you seen the seller yet? Hey, the white shirt lady.",combined_clean_all/combined_output_1909.wav
1909,"Hey, the lady with the white shirt. Does everyone remember this girl? It's a white shirt. What menu are you making now? Salad What salad sells best? Best selling mixed salad. Would you yum? Would you yum? One yum per person? She asked if I want to yum.",combined_clean_all/combined_output_1910.wav
1910,"I felt like I had been scolded. Would you like to eat something? Some yum? You want some yum? Here. Thank you Please taste it for me to see if the taste is okay or not. This is P Card chan, right? What's your name? Card P Card",combined_clean_all/combined_output_1911.wav
1911,"I saw before that you started out selling salads. A place that wasn't a storefront before, right? Yes Sold as a pre order Since Covid This is the first time for a storefront. What is this? This one is mixed salad. How much is this order? This one is 19 dollars 19 dollars I'll try this one. Does this have fermented fish?",combined_clean_all/combined_output_1912.wav
1912,"Yes, can you eat? I like it. I asked if there was fermented fish. I like it. I'll try it. There are fermented fish and not fermented fish. Which one sells best? Fermented fish Fermented fish Because our fermented fish doesn't smell. People who don't eat fermented fish say hey. It's edible. This is why I asked if they had fermented fish. Because I didn't smell any fermented fish at all.",combined_clean_all/combined_output_1913.wav
