,eng_reference,trimmed_segment_path
524,"It's starting to be ok. Let's enjoy this view. Our new way of living. Are you starting to be used to this lifestyle? Yes, I'm very used to... Do you like it? Should I ride? Seems like your legs are stuck. Go ahead.",combined_wav_3/combined_output_525.wav
525,"I didn't mean to. Who would have thought it would flip over. It's slippery. I stepped down and it flipped over. I'm sorry, I didn't know. I got a scratch. But it's ok. But it's not bloody.",combined_wav_3/combined_output_526.wav
526,"Before I knew it, I was alread on the ground. I'm sorry, I didn't know about the balance. I didn't know you had to go down first. My butt hurts. I'm sorry for laughing. I'm not making fun of you. I'm sorry for you. You know what happened right? I fell.",combined_wav_3/combined_output_527.wav
527,"Let's go. Now I'm the one riding. It really is difficult. I told you it's difficult. I think it's easier to just push it. Today I'm going to take a bath in a way I never did before. The water comes from the bamboo tube straight to the bath. Don't peek at me, I'm shy.",combined_wav_3/combined_output_528.wav
528,"Close the door, I want to take a bath. I'm going to put this in to make bubbles. Ok, I'm ready to take a bath. Look at the view. That's where people are.",combined_wav_3/combined_output_529.wav
529,"And I'm taking a bath here while enjoying the view of this green rice field. But too bad it's a bit too dark. But the atmosphere is still good. The bath is almost full. Ok, l'll try to make the bubbles. I'm actually not naked. I'm wearing something in the bottom.",combined_wav_3/combined_output_530.wav
530,"After I'm done, it's dinner time. It's so good. I'm cooled down after feeling warm from the hot weather today. Because I'm taking a bath in this atmosphere.",combined_wav_3/combined_output_531.wav
531,"I want you guys to experience this. So you see that in Thailand you can do things like this to recharge yourself. You don't need to go abroad and spend a lot of money. As I said, you can experience this in Suphanburi. It's very close to Bangkok.",combined_wav_3/combined_output_532.wav
532,"Imagine that you are here, taking a cold bath with rice field in the background... Or if you turn to this side... If you have time, you should find the chance to experience this. It's not far and it's really cool.",combined_wav_3/combined_output_533.wav
533,"Now let me excuse myself. Then you can follow me to the BBQ and something with sesbania flowers. I don't know what dish they are going to make using the flowers we just picked. I'm ready. Ung, are you ready to eat? Yes, so ready.",combined_wav_3/combined_output_534.wav
534,"We are going to eat here, where we saw earlier. Here we are. Oh, the stove is lit. It looks really good. Ung, there is mosquito repellent for you. Awesome. You are complaining about muscle pain. Yes a bit. You are like a grandma.",combined_wav_3/combined_output_535.wav
535,"Grandma. Oh! Stir fry susbania flower with egg, similar to senegalia pennata dish. This is the flower we picked.. look! the leaf is still fresh. More local foods, let's see if I've ever had any of it. Food is coming! This is so cool, the rice came in a bamboo stout.",combined_wav_3/combined_output_536.wav
536,"This is so cool, it actually makes the rice smell better. Wow, really. Hey, what are you doing? Trying to start the fire. Oh.. We actually went to the same kindergarten and school.",combined_wav_3/combined_output_537.wav
537,"Now we will dine for you to see, in case any of you want to come here yourselves. What is this drink? Just water. It's so cute in this. In the bamboo stout. So anyone who comes here can have this right? Yes.",combined_wav_3/combined_output_538.wav
538,"If you come here you'll get to dine like us, and if you're up for it you can go pick the flowers yourselves too. We recommend if you come just do what we did. Sadly we didn't get to ride the boat yet. You're right. Yeah we didn't get to go around in the boat. Thank you! What is that chicken tom yum? Yes.",combined_wav_3/combined_output_539.wav
539,"The pro is that wherever we went the people are really nice and kindly welcome us.. and also greet us with a lot of food that we never finish. Isn't this your favourite, chicken tom yum? Right? Yes. Ung, I want to try the sesbania flower dish. Hey not just the flower. I want the other things on the dish as well.",combined_wav_3/combined_output_540.wav
540,"Wait no let me dip it. Yeah dip it. What is it? Shrimp chilli paste. Yeah you eat this. You're eating shrimp chilli paste. You eat shrimp paste, you must be able to eat this too. This is like a special sauce. Ung, it is really good, but a little spicy. It's a bit spicy, but delicious! Good right?",combined_wav_3/combined_output_541.wav
541,"But.. Spicy. Yeah it's a good spice, I think people that like shrimp paste would love this dish. Yeah. The next dish is.. Boneless fish ho mok, so you don't have to worry about the bones getting stuck in your throat. How is it? I'm going to be full before we even start with the barbeque.",combined_wav_3/combined_output_542.wav
542,"Oh! Let's just have the fat. We got omelettes too.. and we also have fish soup. Join us. Join us for dinner. No, it's okay. There's so much food! I think we won't finish it. I'll let you try the soup first. I think you'd like it.",combined_wav_3/combined_output_543.wav
